year,crop_code,crop_name,county_code,county_name,harvested_acres,production,price_per_unit,production_unit,total_value
2014,268099,ALMOND HULLS,7,Butte,,42000,120,Tons,5040000
2014,268099,ALMOND HULLS,11,Colusa,,51800,135.02,Tons,6994000
2014,268099,ALMOND HULLS,19,Fresno,,326000,163,Tons,53138000
2014,268099,ALMOND HULLS,21,Glenn,,38500,119.92,Tons,4617000
2014,268099,ALMOND HULLS,29,Kern,,543000,127.14,Tons,69037000
2014,268099,ALMOND HULLS,31,Kings,,43100,150.05,Tons,6467000
2014,268099,ALMOND HULLS,39,Madera,,195000,145.22,Tons,28318000
2014,268099,ALMOND HULLS,47,Merced,,205000,150.8,Tons,30915000
2014,268099,ALMOND HULLS,77,San Joaquin,,136000,145,Tons,19720000
2014,268099,ALMOND HULLS,99,Stanislaus,,346000,150,Tons,51900000
2014,268099,ALMOND HULLS,101,Sutter,,6790,127.84,Tons,868000
2014,268099,ALMOND HULLS,107,Tulare,,97500,152,Tons,14820000
2014,268099,ALMOND HULLS,113,Yolo,,23900,146.82,Tons,3509000
2014,268099,ALMOND HULLS,115,Yuba,,847,127.51,Tons,108000
2014,268099,ALMOND HULLS,991,Sum of Others,,119500,38.27,Tons,4573000
2014,268099,ALMOND HULLS,999,State Total,,2174937,137.95,,300024000
2014,261999,ALMONDS ALL,7,Butte,39200,35700,6751.71,Tons,241036000
2014,261999,ALMONDS ALL,11,Colusa,51800,41400,6742.68,Tons,279147000
2014,261999,ALMONDS ALL,19,Fresno,171000,184000,6792,Tons,1249728000
2014,261999,ALMONDS ALL,21,Glenn,40200,30900,6176.41,Tons,190851000
2014,261999,ALMONDS ALL,29,Kern,199000,201000,7124.87,Tons,1432099000
2014,261999,ALMONDS ALL,31,Kings,19400,21600,7136.11,Tons,154140000
2014,261999,ALMONDS ALL,39,Madera,106000,99600,7457.99,Tons,742816000
2014,261999,ALMONDS ALL,47,Merced,99900,98600,8019.82,Tons,790754000
2014,261999,ALMONDS ALL,77,San Joaquin,59200,68100,8500,Tons,578850000
2014,261999,ALMONDS ALL,95,Solano,3430,2410,5873.86,Tons,14156000
2014,261999,ALMONDS ALL,99,Stanislaus,164000,173000,7800,Tons,1349400000
2014,261999,ALMONDS ALL,101,Sutter,7440,5430,5719.89,Tons,31059000
2014,261999,ALMONDS ALL,103,Tehama,10700,8380,5753.7,Tons,48216000
2014,261999,ALMONDS ALL,107,Tulare,46400,48700,8050,Tons,392035000
2014,261999,ALMONDS ALL,113,Yolo,19900,19900,5397.44,Tons,107409000
2014,261999,ALMONDS ALL,115,Yuba,847,678,7294.99,Tons,4946000
2014,261999,ALMONDS ALL,991,Sum of Others,808,486,10738.07,Tons,5218700
2014,261999,ALMONDS ALL,999,State Total,1039225,1039884,7319.91,,7611860700
2014,333999,ANISE (FENNEL),53,Monterey,699,12000,756,Tons,9072000
2014,333999,ANISE (FENNEL),991,Sum of Others,202,2322,1092.59,Tons,2537000
2014,333999,ANISE (FENNEL),999,State Total,901,14322,810.57,,11609000
2014,483999,APIARY PRODUCTS BEES PACKAGED,11,Colusa,,3500,75.14,Lbs,263000
2014,483999,APIARY PRODUCTS BEES PACKAGED,21,Glenn,,122000,16.63,Lbs,2029000
2014,483999,APIARY PRODUCTS BEES PACKAGED,47,Merced,,67700,18.33,Lbs,1241000
2014,483999,APIARY PRODUCTS BEES PACKAGED,991,Sum of Others,,9660,50,Lbs,483000
2014,483999,APIARY PRODUCTS BEES PACKAGED,999,State Total,,202860,19.8,,4016000
2014,485999,APIARY PRODUCTS BEES QUEEN,11,Colusa,,43500,23.49,Each,1022000
2014,485999,APIARY PRODUCTS BEES QUEEN,21,Glenn,,180000,20.07,Each,3613000
2014,485999,APIARY PRODUCTS BEES QUEEN,47,Merced,,20600,20.05,Each,413000
2014,485999,APIARY PRODUCTS BEES QUEEN,89,Shasta,,149000,20.6,Each,3069000
2014,485999,APIARY PRODUCTS BEES QUEEN,99,Stanislaus,,7500,20,Each,150000
2014,485999,APIARY PRODUCTS BEES QUEEN,991,Sum of Others,,45400,19.76,Each,897000
2014,485999,APIARY PRODUCTS BEES QUEEN,999,State Total,,446000,20.55,,9164000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,7,Butte,,,,,920000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,9,Calaveras,,,,,220000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,13,Contra Costa,,,,,597000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,27,Inyo,,,,,21600
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,57,Nevada,,,,,410000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,61,Placer,,,,,50000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,67,Sacramento,,,,,231000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,77,San Joaquin,,,,,209000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,89,Shasta,,,,,1288000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,95,Solano,,,,,1208000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,97,Sonoma,,,,,128000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,103,Tehama,,,,,4078000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,109,Tuolumne,,,,,75000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,113,Yolo,,,,,7120000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,991,Sum of Others,,,,,4870
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,999,State Total,,,,,16560470
2014,482999,APIARY PRODUCTS BEESWAX,19,Fresno,,214000,3.23,Lbs,691000
2014,482999,APIARY PRODUCTS BEESWAX,25,Imperial,,10900,2.2,Lbs,24000
2014,482999,APIARY PRODUCTS BEESWAX,29,Kern,,471000,3.5,Lbs,1647000
2014,482999,APIARY PRODUCTS BEESWAX,31,Kings,,12100,3.25,Lbs,39300
2014,482999,APIARY PRODUCTS BEESWAX,37,Los Angeles,,13800,3.74,Lbs,51600
2014,482999,APIARY PRODUCTS BEESWAX,39,Madera,,117000,3.6,Lbs,421000
2014,482999,APIARY PRODUCTS BEESWAX,47,Merced,,45700,3.87,Lbs,177000
2014,482999,APIARY PRODUCTS BEESWAX,53,Monterey,,420,4.6,Lbs,1930
2014,482999,APIARY PRODUCTS BEESWAX,65,Riverside,,12800,2.6,Lbs,33300
2014,482999,APIARY PRODUCTS BEESWAX,73,San Diego,,,,Lbs,2580
2014,482999,APIARY PRODUCTS BEESWAX,81,San Mateo,,1010,5.94,Lbs,6000
2014,482999,APIARY PRODUCTS BEESWAX,99,Stanislaus,,506000,3.48,Lbs,1761000
2014,482999,APIARY PRODUCTS BEESWAX,107,Tulare,,250000,3.48,Lbs,870000
2014,482999,APIARY PRODUCTS BEESWAX,111,Ventura,,4700,4.04,Lbs,19000
2014,482999,APIARY PRODUCTS BEESWAX,991,Sum of Others,,14210,2.7,Lbs,38430
2014,482999,APIARY PRODUCTS BEESWAX,999,State Total,,1673640,3.45,,5783140
2014,481999,APIARY PRODUCTS HONEY,11,Colusa,,18300,2.24,Lbs,41000
2014,481999,APIARY PRODUCTS HONEY,19,Fresno,,2694000,2.29,Lbs,6169000
2014,481999,APIARY PRODUCTS HONEY,25,Imperial,,443000,2.91,Lbs,1288000
2014,481999,APIARY PRODUCTS HONEY,27,Inyo,,129000,3,Lbs,387000
2014,481999,APIARY PRODUCTS HONEY,29,Kern,,3765000,2.03,Lbs,7643000
2014,481999,APIARY PRODUCTS HONEY,31,Kings,,367000,2.05,Lbs,753000
2014,481999,APIARY PRODUCTS HONEY,37,Los Angeles,,647000,2.15,Lbs,1392000
2014,481999,APIARY PRODUCTS HONEY,39,Madera,,970000,2.56,Lbs,2482000
2014,481999,APIARY PRODUCTS HONEY,43,Mariposa,,36800,2.04,Lbs,75000
2014,481999,APIARY PRODUCTS HONEY,47,Merced,,2166000,1.96,Lbs,4245000
2014,481999,APIARY PRODUCTS HONEY,53,Monterey,,8700,2.25,Lbs,19600
2014,481999,APIARY PRODUCTS HONEY,63,Plumas,,,,Lbs,11400
2014,481999,APIARY PRODUCTS HONEY,65,Riverside,,695000,2.2,Lbs,1529000
2014,481999,APIARY PRODUCTS HONEY,73,San Diego,,,,Lbs,151000
2014,481999,APIARY PRODUCTS HONEY,75,San Francisco,,,,Lbs,52500
2014,481999,APIARY PRODUCTS HONEY,77,San Joaquin,,125000,2,Lbs,250000
2014,481999,APIARY PRODUCTS HONEY,81,San Mateo,,40000,8.28,Lbs,331000
2014,481999,APIARY PRODUCTS HONEY,89,Shasta,,28300,2.51,Lbs,71000
2014,481999,APIARY PRODUCTS HONEY,99,Stanislaus,,4341000,2.03,Lbs,8812000
2014,481999,APIARY PRODUCTS HONEY,107,Tulare,,15795000,2.79,Lbs,44025000
2014,481999,APIARY PRODUCTS HONEY,111,Ventura,,65600,2.09,Lbs,137000
2014,481999,APIARY PRODUCTS HONEY,991,Sum of Others,,61700,2.04,Lbs,126000
2014,481999,APIARY PRODUCTS HONEY,999,State Total,,32396400,2.46,,79990500
2014,486999,APIARY PRODUCTS POLLINATION FEES,7,Butte,,58500,170,Col,9945000
2014,486999,APIARY PRODUCTS POLLINATION FEES,11,Colusa,,97600,142.28,Col,13887000
2014,486999,APIARY PRODUCTS POLLINATION FEES,17,El Dorado,,4300,205.12,Col,882000
2014,486999,APIARY PRODUCTS POLLINATION FEES,19,Fresno,,,,Col,65620000
2014,486999,APIARY PRODUCTS POLLINATION FEES,21,Glenn,,,,Col,14501000
2014,486999,APIARY PRODUCTS POLLINATION FEES,25,Imperial,,57900,54.04,Col,3129000
2014,486999,APIARY PRODUCTS POLLINATION FEES,29,Kern,,431000,172.73,Col,74447000
2014,486999,APIARY PRODUCTS POLLINATION FEES,31,Kings,,51900,148.19,Col,7691000
2014,486999,APIARY PRODUCTS POLLINATION FEES,39,Madera,,216000,179,Col,38664000
2014,486999,APIARY PRODUCTS POLLINATION FEES,47,Merced,,159000,161.96,Col,25752000
2014,486999,APIARY PRODUCTS POLLINATION FEES,53,Monterey,,2250,50.22,Col,113000
2014,486999,APIARY PRODUCTS POLLINATION FEES,65,Riverside,,23100,141,Col,3257000
2014,486999,APIARY PRODUCTS POLLINATION FEES,73,San Diego,,,,Col,2129000
2014,486999,APIARY PRODUCTS POLLINATION FEES,77,San Joaquin,,133000,144,Col,19152000
2014,486999,APIARY PRODUCTS POLLINATION FEES,89,Shasta,,16900,174.85,Col,2955000
2014,486999,APIARY PRODUCTS POLLINATION FEES,95,Solano,,27000,65.63,Col,1772000
2014,486999,APIARY PRODUCTS POLLINATION FEES,99,Stanislaus,,329000,181.66,Col,59767000
2014,486999,APIARY PRODUCTS POLLINATION FEES,101,Sutter,,50900,62.97,Col,3205000
2014,486999,APIARY PRODUCTS POLLINATION FEES,103,Tehama,,21500,156,Col,3354000
2014,486999,APIARY PRODUCTS POLLINATION FEES,107,Tulare,,170000,129,Col,21930000
2014,486999,APIARY PRODUCTS POLLINATION FEES,111,Ventura,,,,Col,398000
2014,486999,APIARY PRODUCTS POLLINATION FEES,115,Yuba,,11600,26.03,Col,302000
2014,486999,APIARY PRODUCTS POLLINATION FEES,991,Sum of Others,,6490,134.98,Col,876000
2014,486999,APIARY PRODUCTS POLLINATION FEES,999,State Total,,1867940,155.83,,373728000
2014,211999,APPLES ALL,17,El Dorado,852,5650,2970.44,Tons,16783000
2014,211999,APPLES ALL,19,Fresno,270,4540,1150,Tons,5221000
2014,211999,APPLES ALL,45,Mendocino,215,738,750.68,Tons,554000
2014,211999,APPLES ALL,61,Placer,49,139,1035.97,Tons,144000
2014,211999,APPLES ALL,65,Riverside,11,36,1033.33,Tons,37200
2014,211999,APPLES ALL,69,San Benito,264,6600,298.03,Tons,1967000
2014,211999,APPLES ALL,71,San Bernardino,341,970,2130.93,Tons,2067000
2014,211999,APPLES ALL,73,San Diego,254,508,1582.68,Tons,804000
2014,211999,APPLES ALL,77,San Joaquin,2720,67000,556.87,Tons,37310000
2014,211999,APPLES ALL,87,Santa Cruz,2050,37400,291.82,Tons,10914000
2014,211999,APPLES ALL,97,Sonoma,2320,10100,337.82,Tons,3412000
2014,211999,APPLES ALL,99,Stanislaus,631,13700,651.97,Tons,8932000
2014,211999,APPLES ALL,991,Sum of Others,1991,25211,440.21,Tons,11098100
2014,211999,APPLES ALL,999,State Total,11968,172592,575.02,,99243300
2014,217999,APRICOTS ALL,13,Contra Costa,66,320,3490.63,Tons,1117000
2014,217999,APRICOTS ALL,19,Fresno,1130,7760,1305.03,Tons,10127000
2014,217999,APRICOTS ALL,31,Kings,766,4350,2010.57,Tons,8746000
2014,217999,APRICOTS ALL,47,Merced,314,1510,327.15,Tons,494000
2014,217999,APRICOTS ALL,65,Riverside,17,38,907.89,Tons,34500
2014,217999,APRICOTS ALL,69,San Benito,552,2850,923.51,Tons,2632000
2014,217999,APRICOTS ALL,77,San Joaquin,827,9900,500,Tons,4950000
2014,217999,APRICOTS ALL,85,Santa Clara,203,711,700.42,Tons,498000
2014,217999,APRICOTS ALL,99,Stanislaus,4700,53600,568.99,Tons,30498000
2014,217999,APRICOTS ALL,107,Tulare,587,3600,2790,Tons,10044000
2014,217999,APRICOTS ALL,991,Sum of Others,188,1754,1605.07,Tons,2815300
2014,217999,APRICOTS ALL,999,State Total,9350,86393,832.89,,71955800
2014,301999,ARTICHOKES,53,Monterey,5000,27100,1500,Tons,40650000
2014,301999,ARTICHOKES,65,Riverside,642,5170,1260.74,Tons,6518000
2014,301999,ARTICHOKES,81,San Mateo,64,252,1138.89,Tons,287000
2014,301999,ARTICHOKES,991,Sum of Others,50,524,1359.27,Tons,712260
2014,301999,ARTICHOKES,999,State Total,5756,33046,1457.58,,48167260
2014,302999,ASPARAGUS UNSPECIFIED,19,Fresno,2110,5610,3109.98,Tons,17447000
2014,302999,ASPARAGUS UNSPECIFIED,53,Monterey,2130,8860,1889.95,Tons,16745000
2014,302999,ASPARAGUS UNSPECIFIED,77,San Joaquin,4650,8510,3027.97,Tons,25768000
2014,302999,ASPARAGUS UNSPECIFIED,991,Sum of Others,308,407,2693.83,Tons,1096388
2014,302999,ASPARAGUS UNSPECIFIED,999,State Total,9198,23387,2610.7,,61056388
2014,221999,AVOCADOS ALL,53,Monterey,229,575,2120,Tons,1219000
2014,221999,AVOCADOS ALL,65,Riverside,5670,18700,1890,Tons,35343000
2014,221999,AVOCADOS ALL,71,San Bernardino,200,822,1608.27,Tons,1322000
2014,221999,AVOCADOS ALL,73,San Diego,18400,59100,2606.4,Tons,154038000
2014,221999,AVOCADOS ALL,79,San Luis Obispo,4630,11500,1975.13,Tons,22714000
2014,221999,AVOCADOS ALL,83,Santa Barbara,7300,26400,2270.3,Tons,59936000
2014,221999,AVOCADOS ALL,111,Ventura,19700,48400,2644.17,Tons,127978000
2014,221999,AVOCADOS ALL,991,Sum of Others,1346,3782,2403.91,Tons,9091600
2014,221999,AVOCADOS ALL,999,State Total,57475,169279,2431.73,,411641600
2014,113995,BARLEY FEED,53,Monterey,3850,1930,287.05,Tons,554000
2014,113995,BARLEY FEED,107,Tulare,1450,2440,270.9,Tons,661000
2014,113995,BARLEY FEED,999,State Total,5300,4370,278.03,,1215000
2014,113999,BARLEY UNSPECIFIED,19,Fresno,1090,2170,336.87,Tons,731000
2014,113999,BARLEY UNSPECIFIED,21,Glenn,679,1700,210,Tons,357000
2014,113999,BARLEY UNSPECIFIED,29,Kern,1470,2570,212.84,Tons,547000
2014,113999,BARLEY UNSPECIFIED,47,Merced,1220,3200,250,Tons,800000
2014,113999,BARLEY UNSPECIFIED,65,Riverside,410,677,524.37,Tons,355000
2014,113999,BARLEY UNSPECIFIED,79,San Luis Obispo,5190,987,265.45,Tons,262000
2014,113999,BARLEY UNSPECIFIED,93,Siskiyou,6780,14500,227.1,Tons,3293000
2014,113999,BARLEY UNSPECIFIED,991,Sum of Others,2099,6211,156.45,Tons,971720
2014,113999,BARLEY UNSPECIFIED,999,State Total,18938,32015,228.54,,7316720
2014,161741,BEANS BLACKEYE (PEAS),99,Stanislaus,307,230,1100,Tons,253000
2014,161741,BEANS BLACKEYE (PEAS),991,Sum of Others,194,175,1120,Tons,196000
2014,161741,BEANS BLACKEYE (PEAS),999,State Total,501,405,1108.64,,449000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,7,Butte,1940,1550,1100.65,Tons,1706000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,11,Colusa,4590,5920,1100,Tons,6512000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,19,Fresno,4390,4170,824.94,Tons,3440000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,21,Glenn,2320,2440,1097.95,Tons,2679000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,29,Kern,1030,1880,1197.34,Tons,2251000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,53,Monterey,490,490,1120.41,Tons,549000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,77,San Joaquin,10800,14000,904,Tons,12656000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,81,San Mateo,54,41,4951.22,Tons,203000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,83,Santa Barbara,2680,,,Tons,2200000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,95,Solano,2000,2550,1192.94,Tons,3042000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,99,Stanislaus,688,688,969.48,Tons,667000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,107,Tulare,8680,14500,1160,Tons,16820000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,111,Ventura,404,,,Tons,1185000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,991,Sum of Others,7534,5397,1272.52,Tons,6867800
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,999,State Total,47600,53626,1070.24,,60777800
2014,162399,BEANS FAVA,81,San Mateo,265,872,2061.93,Tons,1798000
2014,162399,BEANS FAVA,999,State Total,265,872,2061.93,,1798000
2014,304399,BEANS FRESH UNSPECIFIED,13,Contra Costa,477,2290,1989.52,Tons,4556000
2014,304399,BEANS FRESH UNSPECIFIED,65,Riverside,1190,7470,1285.68,Tons,9604000
2014,304399,BEANS FRESH UNSPECIFIED,99,Stanislaus,1760,2460,1100,Tons,2706000
2014,304399,BEANS FRESH UNSPECIFIED,991,Sum of Others,1004,5988,535.35,Tons,3205700
2014,304399,BEANS FRESH UNSPECIFIED,999,State Total,4431,18208,1102.36,,20071700
2014,161742,BEANS GARBANZO,991,Sum of Others,456,386,2365.28,Tons,913000
2014,161742,BEANS GARBANZO,999,State Total,456,386,2365.28,,913000
2014,161132,BEANS LIMA BABY DRY,99,Stanislaus,4460,6690,1210.01,Tons,8095000
2014,161132,BEANS LIMA BABY DRY,991,Sum of Others,582,553,1226.04,Tons,678000
2014,161132,BEANS LIMA BABY DRY,999,State Total,5042,7243,1211.24,,8773000
2014,161131,BEANS LIMA LARGE DRY,47,Merced,720,858,1182.98,Tons,1015000
2014,161131,BEANS LIMA LARGE DRY,99,Stanislaus,4760,6000,1720,Tons,10320000
2014,161131,BEANS LIMA LARGE DRY,999,State Total,5480,6858,1652.81,,11335000
2014,161199,BEANS LIMA UNSPECIFIED,77,San Joaquin,1000,1450,1720,Tons,2494000
2014,161199,BEANS LIMA UNSPECIFIED,111,Ventura,3570,6270,1254.86,Tons,7868000
2014,161199,BEANS LIMA UNSPECIFIED,991,Sum of Others,535,221,1837.1,Tons,406000
2014,161199,BEANS LIMA UNSPECIFIED,999,State Total,5105,7941,1356,,10768000
2014,171619,BEANS SEED,21,Glenn,367,385,1301.3,Tons,501000
2014,171619,BEANS SEED,53,Monterey,1800,1710,2109.94,Tons,3608000
2014,171619,BEANS SEED,77,San Joaquin,510,650,1520,Tons,988000
2014,171619,BEANS SEED,83,Santa Barbara,585,,,Tons,951000
2014,171619,BEANS SEED,101,Sutter,1060,992,1259.07,Tons,1249000
2014,171619,BEANS SEED,999,State Total,4322,3737,1698.15,,7297000
2014,304999,BEANS SNAP UNSPECIFIED,81,San Mateo,80,222,1378.38,Tons,306000
2014,304999,BEANS SNAP UNSPECIFIED,85,Santa Clara,973,4180,1310.29,Tons,5477000
2014,304999,BEANS SNAP UNSPECIFIED,991,Sum of Others,1686,12262,918.41,Tons,11261490
2014,304999,BEANS SNAP UNSPECIFIED,999,State Total,2739,16664,1022.83,,17044490
2014,305999,BEETS GARDEN,71,San Bernardino,4,13,1592.31,Tons,20700
2014,305999,BEETS GARDEN,111,Ventura,164,2290,1057.64,Tons,2422000
2014,305999,BEETS GARDEN,991,Sum of Others,1089,13583,498.96,Tons,6777330
2014,305999,BEETS GARDEN,999,State Total,1257,15886,580.39,,9220030
2014,230639,BERRIES BLACKBERRIES,87,Santa Cruz,813,5030,6959.44,Tons,35006000
2014,230639,BERRIES BLACKBERRIES,991,Sum of Others,41,115,3292.17,Tons,378600
2014,230639,BERRIES BLACKBERRIES,999,State Total,854,5145,6877.47,,35384600
2014,238199,BERRIES BLUEBERRIES,19,Fresno,719,3040,7373.03,Tons,22414000
2014,238199,BERRIES BLUEBERRIES,29,Kern,608,4480,5302.9,Tons,23757000
2014,238199,BERRIES BLUEBERRIES,77,San Joaquin,1310,6550,4200,Tons,27510000
2014,238199,BERRIES BLUEBERRIES,107,Tulare,1410,4740,4290.08,Tons,20335000
2014,238199,BERRIES BLUEBERRIES,111,Ventura,528,2070,11524.15,Tons,23855000
2014,238199,BERRIES BLUEBERRIES,991,Sum of Others,691,1557,1767.37,Tons,2751800
2014,238199,BERRIES BLUEBERRIES,999,State Total,5266,22437,5376.07,,120622800
2014,230869,BERRIES BOYSENBERRIES,991,Sum of Others,5,,,Tons,199400
2014,230869,BERRIES BOYSENBERRIES,999,State Total,5,,,,199400
2014,239999,BERRIES BUSHBERRIES UNSPECIFIED,73,San Diego,320,2880,12653.13,Tons,36441000
2014,239999,BERRIES BUSHBERRIES UNSPECIFIED,85,Santa Clara,10,37,1889.19,Tons,69900
2014,239999,BERRIES BUSHBERRIES UNSPECIFIED,87,Santa Cruz,91,,,Tons,1359000
2014,239999,BERRIES BUSHBERRIES UNSPECIFIED,991,Sum of Others,9,11,4152.73,Tons,45680
2014,239999,BERRIES BUSHBERRIES UNSPECIFIED,999,State Total,430,2928,12485.17,,37915580
2014,236199,BERRIES RASPBERRIES,53,Monterey,782,7040,6390.06,Tons,44986000
2014,236199,BERRIES RASPBERRIES,83,Santa Barbara,1460,10000,4515.5,Tons,45155000
2014,236199,BERRIES RASPBERRIES,87,Santa Cruz,2420,24100,5449.21,Tons,131326000
2014,236199,BERRIES RASPBERRIES,111,Ventura,4630,42900,5609.84,Tons,240662000
2014,236199,BERRIES RASPBERRIES,999,State Total,9292,84040,5498.92,,462129000
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,53,Monterey,11100,384000,1800,Tons,691200000
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,67,Sacramento,100,300,3996.67,Tons,1199000
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,79,San Luis Obispo,2640,103000,1732.49,Tons,178446000
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,83,Santa Barbara,5960,232000,1737.16,Tons,403021000
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,111,Ventura,8480,223000,2512.6,Tons,560310000
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,991,Sum of Others,63,172,3720.93,Tons,640000
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,999,State Total,28343,942472,1946.81,,1834816000
2014,237299,BERRIES STRAWBERRIES PROCESSING,53,Monterey,,29000,624,Tons,18096000
2014,237299,BERRIES STRAWBERRIES PROCESSING,79,San Luis Obispo,829,32300,845.79,Tons,27319000
2014,237299,BERRIES STRAWBERRIES PROCESSING,83,Santa Barbara,1870,72900,846.36,Tons,61700000
2014,237299,BERRIES STRAWBERRIES PROCESSING,111,Ventura,3150,82800,817.07,Tons,67653000
2014,237299,BERRIES STRAWBERRIES PROCESSING,999,State Total,5849,217000,805.38,,174768000
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,37,Los Angeles,25,340,1791.18,Tons,609000
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,59,Orange,658,11800,2305,Tons,27199000
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,61,Placer,24,72,6000,Tons,432000
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,65,Riverside,657,14500,1908.41,Tons,27672000
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,71,San Bernardino,105,1800,2040.56,Tons,3673000
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,73,San Diego,575,19000,1997.37,Tons,37950000
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,85,Santa Clara,47,527,2819.73,Tons,1486000
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,87,Santa Cruz,3300,100000,2281.4,Tons,228140000
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,991,Sum of Others,39,140,2871.43,Tons,402000
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,999,State Total,5430,148179,2210.59,,327563000
2014,218889,BIOMASS ORCHARD,29,Kern,,227000,21.93,Tons,4977000
2014,218889,BIOMASS ORCHARD,31,Kings,,10800,21.94,Tons,237000
2014,218889,BIOMASS ORCHARD,47,Merced,,157000,32.25,Tons,5063000
2014,218889,BIOMASS ORCHARD,77,San Joaquin,,,,Tons,2875000
2014,218889,BIOMASS ORCHARD,99,Stanislaus,,173000,102.58,Tons,17746000
2014,218889,BIOMASS ORCHARD,101,Sutter,,,,Tons,8465000
2014,218889,BIOMASS ORCHARD,107,Tulare,,,,Tons,2376000
2014,218889,BIOMASS ORCHARD,999,State Total,,,,,41739000
2014,307189,BROCCOLI FOOD SERVICE,53,Monterey,15600,114000,781,Tons,89034000
2014,307189,BROCCOLI FOOD SERVICE,999,State Total,15600,114000,781,,89034000
2014,307199,BROCCOLI FRESH MARKET,25,Imperial,15000,104000,862.68,Tons,89719000
2014,307199,BROCCOLI FRESH MARKET,53,Monterey,47900,350000,923,Tons,323050000
2014,307199,BROCCOLI FRESH MARKET,991,Sum of Others,7,,,Tons,7790
2014,307199,BROCCOLI FRESH MARKET,999,State Total,62907,454009,909.18,,412776790
2014,307299,BROCCOLI PROCESSING,107,Tulare,1180,6730,539.97,Tons,3634000
2014,307299,BROCCOLI PROCESSING,999,State Total,1180,6730,539.97,,3634000
2014,307919,BROCCOLI UNSPECIFIED,19,Fresno,3320,25100,431,Tons,10818000
2014,307919,BROCCOLI UNSPECIFIED,59,Orange,4,9,2777.78,Tons,25000
2014,307919,BROCCOLI UNSPECIFIED,65,Riverside,1970,13200,813.94,Tons,10744000
2014,307919,BROCCOLI UNSPECIFIED,69,San Benito,841,5890,809.68,Tons,4769000
2014,307919,BROCCOLI UNSPECIFIED,79,San Luis Obispo,9880,62700,911.61,Tons,57158000
2014,307919,BROCCOLI UNSPECIFIED,83,Santa Barbara,27400,188000,730.74,Tons,137380000
2014,307919,BROCCOLI UNSPECIFIED,85,Santa Clara,99,713,778.4,Tons,555000
2014,307919,BROCCOLI UNSPECIFIED,99,Stanislaus,2670,13400,440,Tons,5896000
2014,307919,BROCCOLI UNSPECIFIED,111,Ventura,359,3040,1386.18,Tons,4214000
2014,307919,BROCCOLI UNSPECIFIED,991,Sum of Others,979,8476,555.8,Tons,4711000
2014,307919,BROCCOLI UNSPECIFIED,999,State Total,47522,320528,737.13,,236270000
2014,308999,BRUSSELS SPROUTS,81,San Mateo,736,7490,1594.93,Tons,11946000
2014,308999,BRUSSELS SPROUTS,87,Santa Cruz,1120,11500,985.48,Tons,11333000
